,Crash_ID,Counter,Year,State,Crash_Type,Road_User,Gender,Age,Age_Group,Age_Category,Gender_rank,Crash_Type_rank,Road_User_rank
35339,19972140,1,1997,Vic,Single,Motorcycle pillion passenger,Male,20,17_to_25,17-26 Years,2,1,6
35340,19972062,1,1997,Vic,Single,Driver,Male,19,17_to_25,17-26 Years,2,1,1
35341,19972015,1,1997,Vic,Multiple,Driver,Male,20,17_to_25,17-26 Years,2,2,1
35342,19972305,1,1997,Vic,Multiple,Motorcycle rider,Male,17,17_to_25,17-26 Years,2,2,2
35343,19972312,1,1997,Vic,Multiple,Passenger,Male,23,17_to_25,17-26 Years,2,2,4
35344,19972078,1,1997,Vic,Single,Driver,Female,27,26_to_39,27-36 Years,1,1,1
35345,19972291,1,1997,Vic,Multiple,Driver,Male,29,26_to_39,27-36 Years,2,2,1
35346,19972127,1,1997,Vic,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
35347,19972322,1,1997,Vic,Single,Driver,Male,56,40_to_64,47-56 Years,2,1,1
35348,19972333,1,1997,Vic,Single,Driver,Male,69,65_to_74,67+ Years,2,1,1
35349,19972123,1,1997,Vic,Multiple,Driver,Female,76,75_or_older,67+ Years,1,2,1
35350,19972144,1,1997,Vic,Multiple,Passenger,Female,69,65_to_74,67+ Years,1,2,4
35351,19972225,1,1997,Vic,Multiple,Driver,Male,22,17_to_25,17-26 Years,2,2,1
35352,19972336,1,1997,Vic,Single,Driver,Male,35,26_to_39,27-36 Years,2,1,1
35353,19972251,1,1997,Vic,Multiple,Pedal cyclist,Male,36,26_to_39,27-36 Years,2,2,3
35354,19972248,1,1997,Vic,Multiple,Motorcycle rider,Male,42,40_to_64,37-46 Years,2,2,2
35355,19972126,1,1997,Vic,Multiple,Driver,Male,62,40_to_64,57-66 Years,2,2,1
35356,19972099,1,1997,Vic,Multiple,Driver,Male,66,65_to_74,57-66 Years,2,2,1
35357,19972313,1,1997,Vic,Single,Driver,Male,73,65_to_74,67+ Years,2,1,1
35358,19972012,1,1997,Vic,Single,Pedestrian,Female,60,40_to_64,57-66 Years,1,1,5
35359,19972233,1,1997,Vic,Multiple,Pedestrian,Male,19,17_to_25,17-26 Years,2,2,5
35360,19972292,1,1997,Vic,Multiple,Pedestrian,Female,69,65_to_74,67+ Years,1,2,5
35361,19972121,1,1997,Vic,Single,Driver,Male,23,17_to_25,17-26 Years,2,1,1
35362,19972247,1,1997,Vic,Single,Driver,Male,51,40_to_64,47-56 Years,2,1,1
35363,19972314,1,1997,Vic,Single,Passenger,Male,18,17_to_25,17-26 Years,2,1,4
35364,19972155,1,1997,Vic,Multiple,Passenger,Female,23,17_to_25,17-26 Years,1,2,4
35365,19972334,1,1997,Vic,Multiple,Passenger,Female,20,17_to_25,17-26 Years,1,2,4
35366,19972029,1,1997,Vic,Single,Motorcycle rider,Male,29,26_to_39,27-36 Years,2,1,2
35367,19972321,1,1997,Vic,Multiple,Driver,Male,86,75_or_older,67+ Years,2,2,1
35368,19972346,1,1997,Vic,Multiple,Passenger,Male,3,0_to_16,<16 Years,2,2,4
35369,19972346,1,1997,Vic,Multiple,Driver,Female,25,17_to_25,17-26 Years,1,2,1
35370,19972074,1,1997,Vic,Multiple,Driver,Male,20,17_to_25,17-26 Years,2,2,1
35371,19972261,1,1997,Vic,Single,Pedal cyclist,Male,25,17_to_25,17-26 Years,2,1,3
35372,19972108,1,1997,Vic,Multiple,Passenger,Male,37,26_to_39,37-46 Years,2,2,4
35373,19972164,1,1997,Vic,Single,Driver,Male,49,40_to_64,47-56 Years,2,1,1
35374,19972184,1,1997,Vic,Multiple,Passenger,Female,16,0_to_16,<16 Years,1,2,4
35375,19972329,1,1997,Vic,Single,Driver,Male,17,17_to_25,17-26 Years,2,1,1
35376,19972208,1,1997,Vic,Multiple,Driver,Male,19,17_to_25,17-26 Years,2,2,1
35377,19972184,1,1997,Vic,Multiple,Driver,Male,18,17_to_25,17-26 Years,2,2,1
35378,19972184,1,1997,Vic,Multiple,Passenger,Female,17,17_to_25,17-26 Years,1,2,4
35379,19972069,1,1997,Vic,Multiple,Motorcycle rider,Male,25,17_to_25,17-26 Years,2,2,2
35380,19972278,1,1997,Vic,Multiple,Motorcycle rider,Male,33,26_to_39,27-36 Years,2,2,2
35381,19972129,1,1997,Vic,Multiple,Passenger,Female,31,26_to_39,27-36 Years,1,2,4
35382,19972142,1,1997,Vic,Single,Passenger,Female,61,40_to_64,57-66 Years,1,1,4
35383,19972117,1,1997,Vic,Multiple,Passenger,Female,55,40_to_64,47-56 Years,1,2,4
35384,19972289,1,1997,Vic,Single,Passenger,Male,15,0_to_16,<16 Years,2,1,4
35385,19972275,1,1997,Vic,Multiple,Passenger,Male,72,65_to_74,67+ Years,2,2,4
35386,19972275,1,1997,Vic,Multiple,Driver,Female,67,65_to_74,67+ Years,1,2,1
35387,19972319,1,1997,Vic,Single,Pedestrian,Male,25,17_to_25,17-26 Years,2,1,5
35388,19972268,1,1997,Vic,Single,Pedestrian,Male,77,75_or_older,67+ Years,2,1,5
35389,19972147,1,1997,Vic,Single,Pedestrian,Male,30,26_to_39,27-36 Years,2,1,5
35390,19972166,1,1997,Vic,Single,Pedestrian,Male,88,75_or_older,67+ Years,2,1,5
35391,19972342,1,1997,Vic,Single,Pedestrian,Female,76,75_or_older,67+ Years,1,1,5
35392,19972101,1,1997,Vic,Single,Pedestrian,Female,62,40_to_64,57-66 Years,1,1,5
35393,19972138,1,1997,Vic,Single,Pedestrian,Male,67,65_to_74,67+ Years,2,1,5
35394,19972118,1,1997,Vic,Multiple,Pedestrian,Female,41,40_to_64,37-46 Years,1,2,5
35395,19972250,1,1997,Vic,Single,Driver,Male,40,40_to_64,37-46 Years,2,1,1
35396,19972243,1,1997,Vic,Multiple,Pedestrian,Male,31,26_to_39,27-36 Years,2,2,5
35397,19972155,1,1997,Vic,Multiple,Driver,Male,62,40_to_64,57-66 Years,2,2,1
35398,19972346,1,1997,Vic,Multiple,Passenger,Female,5,0_to_16,<16 Years,1,2,4
35399,19977015,1,1997,NT,Multiple,Motorcycle rider,Female,21,17_to_25,17-26 Years,1,2,2
35400,19977019,1,1997,NT,Multiple,Motorcycle rider,Male,33,26_to_39,27-36 Years,2,2,2
35401,19977039,1,1997,NT,Single,Passenger,Female,11,0_to_16,<16 Years,1,1,4
35402,19977056,1,1997,NT,Single,Driver,Female,26,26_to_39,17-26 Years,1,1,1
35403,19977040,1,1997,NT,Multiple,Driver,Female,41,40_to_64,37-46 Years,1,2,1
35404,19977035,1,1997,NT,Single,Driver,Female,22,17_to_25,17-26 Years,1,1,1
35405,19977025,1,1997,NT,Single,Pedestrian,Female,37,26_to_39,37-46 Years,1,1,5
35406,19977016,1,1997,NT,Single,Pedestrian,Male,4,0_to_16,<16 Years,2,1,5
35407,19977020,1,1997,NT,Single,Driver,Male,17,17_to_25,17-26 Years,2,1,1
35408,19977054,1,1997,NT,Single,Driver,Male,36,26_to_39,27-36 Years,2,1,1
35409,19977050,1,1997,NT,Multiple,Driver,Male,21,17_to_25,17-26 Years,2,2,1
35410,19977023,1,1997,NT,Single,Motorcycle rider,Male,33,26_to_39,27-36 Years,2,1,2
35411,19974002,1,1997,SA,Single,Motorcycle rider,Male,24,17_to_25,17-26 Years,2,1,2
35412,19974067,1,1997,SA,Multiple,Driver,Male,18,17_to_25,17-26 Years,2,2,1
35413,19974025,1,1997,SA,Single,Motorcycle pillion passenger,Female,17,17_to_25,17-26 Years,1,1,6
35414,19974048,1,1997,SA,Single,Passenger,Female,36,26_to_39,27-36 Years,1,1,4
35415,19974028,1,1997,SA,Multiple,Driver,Male,68,65_to_74,67+ Years,2,2,1
35416,19974048,1,1997,SA,Single,Passenger,Male,58,40_to_64,57-66 Years,2,1,4
35417,19974057,1,1997,SA,Single,Passenger,Female,21,17_to_25,17-26 Years,1,1,4
35418,19974102,1,1997,SA,Single,Driver,Male,39,26_to_39,37-46 Years,2,1,1
35419,19974003,1,1997,SA,Single,Driver,Male,27,26_to_39,27-36 Years,2,1,1
35420,19974060,1,1997,SA,Single,Driver,Male,28,26_to_39,27-36 Years,2,1,1
35421,19974104,1,1997,SA,Multiple,Pedal cyclist,Male,56,40_to_64,47-56 Years,2,2,3
35422,19974104,1,1997,SA,Multiple,Pedal cyclist,Female,43,40_to_64,37-46 Years,1,2,3
35423,19974061,1,1997,SA,Single,Passenger,Female,81,75_or_older,67+ Years,1,1,4
35424,19974029,1,1997,SA,Multiple,Motorcycle rider,Male,18,17_to_25,17-26 Years,2,2,2
35425,19974050,1,1997,SA,Single,Pedestrian,Male,53,40_to_64,47-56 Years,2,1,5
35426,19974107,1,1997,SA,Single,Pedestrian,Female,83,75_or_older,67+ Years,1,1,5
35427,19974005,1,1997,SA,Single,Driver,Female,68,65_to_74,67+ Years,1,1,1
35428,19974033,1,1997,SA,Multiple,Driver,Male,33,26_to_39,27-36 Years,2,2,1
35429,19974085,1,1997,SA,Single,Motorcycle rider,Male,34,26_to_39,27-36 Years,2,1,2
35430,19974068,1,1997,SA,Single,Driver,Male,35,26_to_39,27-36 Years,2,1,1
35431,19974032,1,1997,SA,Single,Driver,Female,20,17_to_25,17-26 Years,1,1,1
35432,19974004,1,1997,SA,Single,Driver,Male,25,17_to_25,17-26 Years,2,1,1
35433,19974012,1,1997,SA,Single,Driver,Female,32,26_to_39,27-36 Years,1,1,1
35434,19974071,1,1997,SA,Multiple,Motorcycle rider,Male,33,26_to_39,27-36 Years,2,2,2
35435,19974081,1,1997,SA,Single,Driver,Male,68,65_to_74,67+ Years,2,1,1
35436,19974100,1,1997,SA,Single,Pedestrian,Female,28,26_to_39,27-36 Years,1,1,5
35437,19974040,1,1997,SA,Single,Pedestrian,Male,25,17_to_25,17-26 Years,2,1,5
35438,19974082,1,1997,SA,Single,Pedestrian,Female,26,26_to_39,17-26 Years,1,1,5
35439,19974077,1,1997,SA,Single,Pedestrian,Female,71,65_to_74,67+ Years,1,1,5
35440,19974073,1,1997,SA,Single,Driver,Male,22,17_to_25,17-26 Years,2,1,1
35441,19976010,1,1997,Tas,Multiple,Driver,Male,37,26_to_39,37-46 Years,2,2,1
35442,19976028,1,1997,Tas,Multiple,Passenger,Female,42,40_to_64,37-46 Years,1,2,4
35443,19976023,1,1997,Tas,Multiple,Passenger,Female,29,26_to_39,27-36 Years,1,2,4
35444,19976007,1,1997,Tas,Multiple,Motorcycle rider,Male,22,17_to_25,17-26 Years,2,2,2
35445,19976009,1,1997,Tas,Single,Driver,Male,26,26_to_39,17-26 Years,2,1,1
35446,19976029,1,1997,Tas,Single,Driver,Male,21,17_to_25,17-26 Years,2,1,1
35447,19976011,1,1997,Tas,Single,Passenger,Male,18,17_to_25,17-26 Years,2,1,4
35448,19976004,1,1997,Tas,Single,Passenger,Male,44,40_to_64,37-46 Years,2,1,4
35449,19976004,1,1997,Tas,Single,Driver,Male,45,40_to_64,37-46 Years,2,1,1
35450,19976004,1,1997,Tas,Single,Passenger,Female,41,40_to_64,37-46 Years,1,1,4
35451,19978011,1,1997,ACT,Multiple,Pedal cyclist,Male,39,26_to_39,37-46 Years,2,2,3
35452,19978001,1,1997,ACT,Multiple,Pedal cyclist,Male,13,0_to_16,<16 Years,2,2,3
35453,19978012,1,1997,ACT,Single,Motorcycle rider,Male,37,26_to_39,37-46 Years,2,1,2
35454,19961482,1,1996,NSW,Multiple,Passenger,Male,8,0_to_16,<16 Years,2,2,4
35455,19961315,1,1996,NSW,Single,Passenger,Female,18,17_to_25,17-26 Years,1,1,4
35456,19961269,1,1996,NSW,Multiple,Motorcycle rider,Male,24,17_to_25,17-26 Years,2,2,2
35457,19961018,1,1996,NSW,Single,Driver,Male,22,17_to_25,17-26 Years,2,1,1
35458,19961510,1,1996,NSW,Multiple,Motorcycle rider,Male,28,26_to_39,27-36 Years,2,2,2
35459,19961336,1,1996,NSW,Single,Motorcycle rider,Male,26,26_to_39,17-26 Years,2,1,2
35460,19961353,1,1996,NSW,Single,Passenger,Female,51,40_to_64,47-56 Years,1,1,4
35461,19961097,1,1996,NSW,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
35462,19961064,1,1996,NSW,Multiple,Driver,Female,78,75_or_older,67+ Years,1,2,1
35463,19961479,1,1996,NSW,Single,Passenger,Male,71,65_to_74,67+ Years,2,1,4
35464,19961134,1,1996,NSW,Multiple,Driver,Male,20,17_to_25,17-26 Years,2,2,1
35465,19961107,1,1996,NSW,Single,Motorcycle rider,Male,24,17_to_25,17-26 Years,2,1,2
35466,19961450,1,1996,NSW,Single,Driver,Female,20,17_to_25,17-26 Years,1,1,1
35467,19961445,1,1996,NSW,Single,Driver,Male,30,26_to_39,27-36 Years,2,1,1
35468,19961499,1,1996,NSW,Multiple,Passenger,Female,48,40_to_64,47-56 Years,1,2,4
35469,19961037,1,1996,NSW,Multiple,Driver,Male,69,65_to_74,67+ Years,2,2,1
35470,19961455,1,1996,NSW,Multiple,Driver,Male,39,26_to_39,37-46 Years,2,2,1
35471,19961270,1,1996,NSW,Single,Driver,Male,57,40_to_64,57-66 Years,2,1,1
35472,19961438,1,1996,NSW,Single,Passenger,Female,97,75_or_older,67+ Years,1,1,4
35473,19961426,1,1996,NSW,Multiple,Driver,Male,30,26_to_39,27-36 Years,2,2,1
35474,19961358,1,1996,NSW,Multiple,Driver,Female,73,65_to_74,67+ Years,1,2,1
35475,19961275,1,1996,NSW,Single,Driver,Male,19,17_to_25,17-26 Years,2,1,1
35476,19961370,1,1996,NSW,Single,Pedestrian,Male,29,26_to_39,27-36 Years,2,1,5
35477,19961176,1,1996,NSW,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
35478,19961474,1,1996,NSW,Multiple,Driver,Male,22,17_to_25,17-26 Years,2,2,1
35479,19961191,1,1996,NSW,Multiple,Driver,Female,27,26_to_39,27-36 Years,1,2,1
35480,19961396,1,1996,NSW,Multiple,Pedal cyclist,Female,30,26_to_39,27-36 Years,1,2,3
35481,19961012,1,1996,NSW,Multiple,Passenger,Female,30,26_to_39,27-36 Years,1,2,4
35482,19961136,1,1996,NSW,Single,Driver,Male,46,40_to_64,37-46 Years,2,1,1
35483,19961245,1,1996,NSW,Multiple,Driver,Male,64,40_to_64,57-66 Years,2,2,1
35484,19961012,1,1996,NSW,Multiple,Driver,Male,57,40_to_64,57-66 Years,2,2,1
35485,19961245,1,1996,NSW,Multiple,Passenger,Female,67,65_to_74,67+ Years,1,2,4
35486,19961101,1,1996,NSW,Single,Driver,Male,74,65_to_74,67+ Years,2,1,1
35487,19961019,1,1996,NSW,Multiple,Passenger,Male,64,40_to_64,57-66 Years,2,2,4
35488,19961259,1,1996,NSW,Single,Pedestrian,Male,16,0_to_16,<16 Years,2,1,5
35489,19961237,1,1996,NSW,Single,Pedestrian,Male,41,40_to_64,37-46 Years,2,1,5
35490,19961157,1,1996,NSW,Single,Pedestrian,Male,34,26_to_39,27-36 Years,2,1,5
35491,19961392,1,1996,NSW,Single,Pedestrian,Male,50,40_to_64,47-56 Years,2,1,5
35492,19961027,1,1996,NSW,Single,Pedestrian,Male,5,0_to_16,<16 Years,2,1,5
35493,19961350,1,1996,NSW,Single,Pedestrian,Female,5,0_to_16,<16 Years,1,1,5
35494,19961407,1,1996,NSW,Single,Pedestrian,Male,33,26_to_39,27-36 Years,2,1,5
35495,19961351,1,1996,NSW,Single,Pedestrian,Male,61,40_to_64,57-66 Years,2,1,5
35496,19961043,1,1996,NSW,Single,Pedestrian,Female,88,75_or_older,67+ Years,1,1,5
35497,19961288,1,1996,NSW,Single,Driver,Male,22,17_to_25,17-26 Years,2,1,1
35498,19961024,1,1996,NSW,Multiple,Driver,Male,27,26_to_39,27-36 Years,2,2,1
35499,19961307,1,1996,NSW,Single,Driver,Male,30,26_to_39,27-36 Years,2,1,1
35500,19961503,1,1996,NSW,Multiple,Driver,Female,40,40_to_64,37-46 Years,1,2,1
35501,19961482,1,1996,NSW,Multiple,Driver,Male,40,40_to_64,37-46 Years,2,2,1
35502,19961455,1,1996,NSW,Multiple,Passenger,Male,8,0_to_16,<16 Years,2,2,4
35503,19961012,1,1996,NSW,Multiple,Passenger,Female,46,40_to_64,37-46 Years,1,2,4
35504,19961506,1,1996,NSW,Single,Driver,Male,16,0_to_16,<16 Years,2,1,1
35505,19961035,1,1996,NSW,Multiple,Passenger,Male,22,17_to_25,17-26 Years,2,2,4
35506,19961035,1,1996,NSW,Multiple,Driver,Male,20,17_to_25,17-26 Years,2,2,1
35507,19961296,1,1996,NSW,Single,Driver,Male,18,17_to_25,17-26 Years,2,1,1
35508,19961305,1,1996,NSW,Single,Passenger,Male,19,17_to_25,17-26 Years,2,1,4
35509,19961466,1,1996,NSW,Single,Motorcycle pillion passenger,Male,25,17_to_25,17-26 Years,2,1,6
35510,19961080,1,1996,NSW,Single,Motorcycle rider,Male,32,26_to_39,27-36 Years,2,1,2
35511,19961106,1,1996,NSW,Single,Driver,Male,33,26_to_39,27-36 Years,2,1,1
35512,19961179,1,1996,NSW,Multiple,Motorcycle rider,Male,21,17_to_25,17-26 Years,2,2,2
35513,19961146,1,1996,NSW,Single,Driver,Male,22,17_to_25,17-26 Years,2,1,1
35514,19961335,1,1996,NSW,Single,Driver,Male,31,26_to_39,27-36 Years,2,1,1
35515,19961456,1,1996,NSW,Single,Driver,Male,23,17_to_25,17-26 Years,2,1,1
35516,19961515,1,1996,NSW,Multiple,Driver,Male,18,17_to_25,17-26 Years,2,2,1
35517,19961371,1,1996,NSW,Single,Passenger,Male,51,40_to_64,47-56 Years,2,1,4
35518,19961087,1,1996,NSW,Single,Motorcycle rider,Male,44,40_to_64,37-46 Years,2,1,2
35519,19961199,1,1996,NSW,Multiple,Driver,Male,42,40_to_64,37-46 Years,2,2,1
35520,19961190,1,1996,NSW,Multiple,Passenger,Female,76,75_or_older,67+ Years,1,2,4
35521,19961069,1,1996,NSW,Multiple,Driver,Female,75,75_or_older,67+ Years,1,2,1
35522,19961402,1,1996,NSW,Multiple,Pedal cyclist,Male,85,75_or_older,67+ Years,2,2,3
35523,19961017,1,1996,NSW,Multiple,Driver,Male,79,75_or_older,67+ Years,2,2,1
35524,19961505,1,1996,NSW,Single,Passenger,Male,87,75_or_older,67+ Years,2,1,4
35525,19961297,1,1996,NSW,Single,Driver,Male,84,75_or_older,67+ Years,2,1,1
35526,19961223,1,1996,NSW,Multiple,Pedal cyclist,Male,14,0_to_16,<16 Years,2,2,3
35527,19961324,1,1996,NSW,Multiple,Motorcycle rider,Male,16,0_to_16,<16 Years,2,2,2
35528,19961006,1,1996,NSW,Multiple,Passenger,Female,36,26_to_39,27-36 Years,1,2,4
35529,19961409,1,1996,NSW,Single,Driver,Female,73,65_to_74,67+ Years,1,1,1
35530,19961184,1,1996,NSW,Single,Passenger,Female,4,0_to_16,<16 Years,1,1,4
35531,19961048,1,1996,NSW,Multiple,Passenger,Female,1,0_to_16,<16 Years,1,2,4
35532,19961021,1,1996,NSW,Multiple,Driver,Male,17,17_to_25,17-26 Years,2,2,1
35533,19961325,1,1996,NSW,Multiple,Driver,Male,25,17_to_25,17-26 Years,2,2,1
35534,19961325,1,1996,NSW,Multiple,Driver,Male,31,26_to_39,27-36 Years,2,2,1
35535,19961518,1,1996,NSW,Multiple,Driver,Male,63,40_to_64,57-66 Years,2,2,1
35536,19961021,1,1996,NSW,Multiple,Driver,Male,52,40_to_64,47-56 Years,2,2,1
35537,19961491,1,1996,NSW,Single,Driver,Male,54,40_to_64,47-56 Years,2,1,1
35538,19961128,1,1996,NSW,Single,Pedestrian,Male,49,40_to_64,47-56 Years,2,1,5
35539,19961412,1,1996,NSW,Single,Pedestrian,Male,14,0_to_16,<16 Years,2,1,5
35540,19961420,1,1996,NSW,Single,Pedestrian,Male,25,17_to_25,17-26 Years,2,1,5
35541,19961248,1,1996,NSW,Single,Pedestrian,Female,13,0_to_16,<16 Years,1,1,5
35542,19961268,1,1996,NSW,Single,Pedestrian,Male,27,26_to_39,27-36 Years,2,1,5
35543,19961271,1,1996,NSW,Single,Pedestrian,Female,79,75_or_older,67+ Years,1,1,5
35544,19961475,1,1996,NSW,Single,Pedestrian,Female,87,75_or_older,67+ Years,1,1,5
35545,19961472,1,1996,NSW,Single,Pedestrian,Male,3,0_to_16,<16 Years,2,1,5
35546,19961057,1,1996,NSW,Single,Pedestrian,Male,26,26_to_39,17-26 Years,2,1,5
35547,19961319,1,1996,NSW,Single,Pedestrian,Male,69,65_to_74,67+ Years,2,1,5
35548,19961313,1,1996,NSW,Single,Pedestrian,Male,64,40_to_64,57-66 Years,2,1,5
35549,19961459,1,1996,NSW,Multiple,Driver,Male,55,40_to_64,47-56 Years,2,2,1
35550,19961170,1,1996,NSW,Single,Driver,Male,76,75_or_older,67+ Years,2,1,1
35551,19961413,1,1996,NSW,Single,Passenger,Male,24,17_to_25,17-26 Years,2,1,4
35552,19961377,1,1996,NSW,Multiple,Passenger,Male,25,17_to_25,17-26 Years,2,2,4
35553,19961075,1,1996,NSW,Multiple,Passenger,Female,25,17_to_25,17-26 Years,1,2,4
35554,19961056,1,1996,NSW,Multiple,Passenger,Male,20,17_to_25,17-26 Years,2,2,4
35555,19961156,1,1996,NSW,Multiple,Passenger,Female,18,17_to_25,17-26 Years,1,2,4
35556,19961232,1,1996,NSW,Multiple,Driver,Male,52,40_to_64,47-56 Years,2,2,1
35557,19961520,1,1996,NSW,Single,Driver,Male,21,17_to_25,17-26 Years,2,1,1
35558,19961337,1,1996,NSW,Single,Driver,Male,23,17_to_25,17-26 Years,2,1,1
35559,19961379,1,1996,NSW,Multiple,Passenger,Male,34,26_to_39,27-36 Years,2,2,4
35560,19961347,1,1996,NSW,Multiple,Driver,Male,39,26_to_39,37-46 Years,2,2,1
35561,19961362,1,1996,NSW,Single,Driver,Male,32,26_to_39,27-36 Years,2,1,1
35562,19961144,1,1996,NSW,Multiple,Driver,Male,48,40_to_64,47-56 Years,2,2,1
35563,19961347,1,1996,NSW,Multiple,Driver,Male,44,40_to_64,37-46 Years,2,2,1
35564,19961224,1,1996,NSW,Single,Passenger,Female,19,17_to_25,17-26 Years,1,1,4
35565,19961299,1,1996,NSW,Single,Driver,Male,25,17_to_25,17-26 Years,2,1,1
35566,19961173,1,1996,NSW,Single,Passenger,Female,19,17_to_25,17-26 Years,1,1,4
35567,19961060,1,1996,NSW,Single,Driver,Male,21,17_to_25,17-26 Years,2,1,1
35568,19961103,1,1996,NSW,Single,Driver,Male,37,26_to_39,37-46 Years,2,1,1
35569,19961470,1,1996,NSW,Single,Passenger,Male,16,0_to_16,<16 Years,2,1,4
35570,19961430,1,1996,NSW,Single,Passenger,Male,21,17_to_25,17-26 Years,2,1,4
35571,19961238,1,1996,NSW,Multiple,Motorcycle rider,Male,28,26_to_39,27-36 Years,2,2,2
35572,19961375,1,1996,NSW,Single,Passenger,Male,40,40_to_64,37-46 Years,2,1,4
35573,19961530,1,1996,NSW,Multiple,Motorcycle rider,Male,67,65_to_74,67+ Years,2,2,2
35574,19961405,1,1996,NSW,Multiple,Passenger,Female,71,65_to_74,67+ Years,1,2,4
35575,19961309,1,1996,NSW,Multiple,Motorcycle rider,Male,24,17_to_25,17-26 Years,2,2,2
35576,19961300,1,1996,NSW,Multiple,Motorcycle rider,Male,34,26_to_39,27-36 Years,2,2,2
35577,19961046,1,1996,NSW,Single,Driver,Female,30,26_to_39,27-36 Years,1,1,1
35578,19961513,1,1996,NSW,Single,Passenger,Female,31,26_to_39,27-36 Years,1,1,4
35579,19961217,1,1996,NSW,Single,Motorcycle rider,Male,35,26_to_39,27-36 Years,2,1,2
35580,19961042,1,1996,NSW,Multiple,Passenger,Female,26,26_to_39,17-26 Years,1,2,4
35581,19961488,1,1996,NSW,Single,Driver,Male,32,26_to_39,27-36 Years,2,1,1
35582,19961257,1,1996,NSW,Multiple,Driver,Male,51,40_to_64,47-56 Years,2,2,1
35583,19961252,1,1996,NSW,Multiple,Motorcycle rider,Male,45,40_to_64,37-46 Years,2,2,2
35584,19961529,1,1996,NSW,Multiple,Driver,Female,59,40_to_64,57-66 Years,1,2,1
35585,19961264,1,1996,NSW,Multiple,Driver,Male,44,40_to_64,37-46 Years,2,2,1
35586,19961512,1,1996,NSW,Multiple,Driver,Female,74,65_to_74,67+ Years,1,2,1
35587,19961387,1,1996,NSW,Single,Passenger,Female,66,65_to_74,57-66 Years,1,1,4
35588,19961372,1,1996,NSW,Multiple,Passenger,Female,67,65_to_74,67+ Years,1,2,4
35589,19961284,1,1996,NSW,Single,Pedestrian,Male,75,75_or_older,67+ Years,2,1,5
35590,19961328,1,1996,NSW,Single,Pedestrian,Female,37,26_to_39,37-46 Years,1,1,5
35591,19961044,1,1996,NSW,Single,Pedestrian,Male,3,0_to_16,<16 Years,2,1,5
35592,19961181,1,1996,NSW,Single,Pedestrian,Female,14,0_to_16,<16 Years,1,1,5
35593,19961127,1,1996,NSW,Single,Pedestrian,Male,2,0_to_16,<16 Years,2,1,5
35594,19961137,1,1996,NSW,Single,Pedestrian,Male,20,17_to_25,17-26 Years,2,1,5
35595,19961033,1,1996,NSW,Single,Pedestrian,Female,17,17_to_25,17-26 Years,1,1,5
35596,19961110,1,1996,NSW,Single,Pedestrian,Male,60,40_to_64,57-66 Years,2,1,5
35597,19961144,1,1996,NSW,Multiple,Passenger,Male,71,65_to_74,67+ Years,2,2,4
35598,19961010,1,1996,NSW,Single,Pedestrian,Male,68,65_to_74,67+ Years,2,1,5
35599,19961496,1,1996,NSW,Single,Passenger,Male,48,40_to_64,47-56 Years,2,1,4
35600,19961457,1,1996,NSW,Single,Passenger,Male,5,0_to_16,<16 Years,2,1,4
35601,19961457,1,1996,NSW,Single,Passenger,Male,7,0_to_16,<16 Years,2,1,4
35602,19961008,1,1996,NSW,Multiple,Motorcycle rider,Male,33,26_to_39,27-36 Years,2,2,2
35603,19964064,1,1996,SA,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
35604,19964162,1,1996,SA,Single,Driver,Male,27,26_to_39,27-36 Years,2,1,1
35605,19964155,1,1996,SA,Single,Driver,Male,29,26_to_39,27-36 Years,2,1,1
35606,19964020,1,1996,SA,Multiple,Driver,Male,43,40_to_64,37-46 Years,2,2,1
35607,19964139,1,1996,SA,Single,Driver,Male,20,17_to_25,17-26 Years,2,1,1
35608,19964001,1,1996,SA,Multiple,Driver,Female,75,75_or_older,67+ Years,1,2,1
35609,19964033,1,1996,SA,Multiple,Motorcycle rider,Male,37,26_to_39,37-46 Years,2,2,2
35610,19964015,1,1996,SA,Single,Motorcycle rider,Male,36,26_to_39,27-36 Years,2,1,2
35611,19964088,1,1996,SA,Single,Pedestrian,Male,20,17_to_25,17-26 Years,2,1,5
35612,19964007,1,1996,SA,Single,Driver,Male,33,26_to_39,27-36 Years,2,1,1
35613,19964072,1,1996,SA,Single,Passenger,Female,27,26_to_39,27-36 Years,1,1,4
35614,19964141,1,1996,SA,Single,Motorcycle rider,Male,26,26_to_39,17-26 Years,2,1,2
35615,19964142,1,1996,SA,Multiple,Driver,Male,66,65_to_74,57-66 Years,2,2,1
35616,19964029,1,1996,SA,Single,Driver,Female,20,17_to_25,17-26 Years,1,1,1
35617,19964036,1,1996,SA,Single,Driver,Male,37,26_to_39,37-46 Years,2,1,1
35618,19964096,1,1996,SA,Multiple,Driver,Male,40,40_to_64,37-46 Years,2,2,1
35619,19964041,1,1996,SA,Multiple,Driver,Female,17,17_to_25,17-26 Years,1,2,1
35620,19964109,1,1996,SA,Single,Driver,Male,78,75_or_older,67+ Years,2,1,1
35621,19964091,1,1996,SA,Multiple,Driver,Male,81,75_or_older,67+ Years,2,2,1
35622,19964079,1,1996,SA,Single,Driver,Male,21,17_to_25,17-26 Years,2,1,1
